Country Name,Country Code,Series Name_stability,Series Code_stability,Year,Political_Stability,Series Name_fdi,Series Code_fdi,FDI,Stability_Group
Sub-Saharan Africa (IDA & IBRD countries),TSS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2006,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.69260102897436,Low Stability
Upper middle income,UMC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2006,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.22240256004721,Low Stability
World,WLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2006,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.21674632201871,Low Stability
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-2.4133734703064,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.93570171391636,Low Stability
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.203974649310112,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.86740351847629,Low Stability
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.15058553218842,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.1838181536619,Low Stability
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.967931151390076,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,High Stability
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.34201574325562,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,High Stability
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.666658759117126,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-1.36876239523004,Low Stability
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.802670180797577,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,23.2994751710531,High Stability
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0977966338396072,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.25129423568361,High Stability
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.150905832648277,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.25233231640274,High Stability
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.28656852245331,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-17.5903165005139,High Stability
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.928874909877777,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.19771793687634,High Stability
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.284419298172,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,17.8058113461032,High Stability
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.62599641084671,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,13.9011034961161,Low Stability
"Bahamas, The",BHS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.730122447013855,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.71809341196458,High Stability
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.247773513197899,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.08243218951671,Low Stability
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.54307162761688,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.817756922700044,Low Stability
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.04420638084412,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.1887985471991,High Stability
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.34100878238678,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.99176494489288,High Stability
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.757325053215027,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,20.5026740062328,High Stability
Belize,BLZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.194921582937241,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.22293581328469,High Stability
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.386217623949051,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.70386973478895,High Stability
Bermuda,BMU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.771330535411835,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.12004716705005,High Stability
Bhutan,BTN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.56852650642395,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.88132297381915,High Stability
Bolivia,BOL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.852070689201355,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.79185385749299,Low Stability
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.631416618824005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,11.6737641903939,Low Stability
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.05613911151886,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.68081345012341,High Stability
Brazil,BRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.3579480946064,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.19082601308524,Low Stability
British Virgin Islands,VGB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.10710692405701,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.91806992064155,High Stability
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.357635468244553,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,31.2286245169024,High Stability
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.307008683681488,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.284717939080865,High Stability
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.377925157547,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0368858073302621,Low Stability
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.877260088920593,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,11.6247473388534,High Stability
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.363606303930283,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.56334609470361,Low Stability
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.32610896229744,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.792290665611713,Low Stability
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.00701069831848,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.20055904886214,High Stability
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.08573806285858,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,631.634094177048,High Stability
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.85726404190063,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.33860588929027,Low Stability
Chad,TCD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.86808049678802,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-2.96036446114529,Low Stability
Channel Islands,CHI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.406370878219604,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.11348994449279,High Stability
China,CHN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.500553727149963,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.3353750023692,Low Stability
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.80652725696564,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.30867680626701,Low Stability
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.0954577922821,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.966721983950354,Low Stability
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-2.1784999370575,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.8023674620944,Low Stability
"Congo, Rep.",COG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.771577417850494,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,16.216555026587,Low Stability
Costa Rica,CRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.582772672176361,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.33742597856101,High Stability
Cote d'Ivoire,CIV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.83957278728485,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.54311664780089,Low Stability
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.60539698600769,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.8346433188692,High Stability
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.45094159245491,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,High Stability
Curacao,CUW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.537055730819702,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.57345612845141,High Stability
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.0154139995575,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.26984053281645,High Stability
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.1181892156601,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.68799602330786,High Stability
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.123644053936005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,23.0388936446949,Low Stability
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.787364065647125,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.0825442349664,High Stability
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.0785724595189095,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.12424998266344,Low Stability
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.815987229347229,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.388921736574005,Low Stability
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.552382111549377,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.87633606337272,Low Stability
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.0072707314975559,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.11434743633077,High Stability
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.256654739379883,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.50702132548057,High Stability
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.04984796047211,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.546785999949131,Low Stability
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.634109556674957,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,13.5105132723156,High Stability
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0480266362428665,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.0807070118901,High Stability
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.80640935897827,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.12647092519686,Low Stability
Faroe Islands,FRO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0618767961859703,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,13.7414773077002,High Stability
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.48869705200195,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.57406338234925,High Stability
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.563000798225403,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.15449449926763,High Stability
French Polynesia,PYF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.878420113685228,Low Stability
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.30284458398819,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.25722235465119,High Stability
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0474123023450375,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.10257365099724,High Stability
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.645898997783661,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,18.5993001881899,Low Stability
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.995823800563812,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.4594247021417,High Stability
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.0730612650513649,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.57118876952139,Low Stability
Gibraltar,GIB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.523507833480835,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.622837777539062,High Stability
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.384942293167114,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,21.7777169094036,High Stability
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.431097239255905,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,High Stability
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.753424942493439,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.55959192771149,Low Stability
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-2.40334820747375,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.14302807033806,Low Stability
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.460553705692291,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.49217201872461,Low Stability
Guyana,GUY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.559686779975891,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.58043153055629,Low Stability
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.31972801685333,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.807269738778004,Low Stability
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.43703019618988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.82223281251053,Low Stability
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.10401487350464,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,29.358179802523,High Stability
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.747096717357635,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,50.4065230275136,High Stability
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.48559415340424,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,31.7384495595613,High Stability
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.15429580211639,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.07339404668754,Low Stability
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.19806575775146,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.6030105718879,Low Stability
"Iran, Islamic Rep.",IRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.931640446186066,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.576946135205803,Low Stability
Iraq,IRQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-2.77105069160461,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.09391286623188,Low Stability
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.21519267559052,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,22.1915415030247,High Stability
Isle of Man,IMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.25203287601471,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.76393877718242,Low Stability
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.446970045566559,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.9684958153757,High Stability
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.256037086248398,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.34318590681939,Low Stability
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.01037454605103,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.472322726975048,High Stability
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.300741791725159,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,15.3248262609959,Low Stability
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.647996783256531,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,11.4190297456091,High Stability
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.30544221401215,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.28124317373484,Low Stability
Kiribati,KIR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.34201574325562,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.835207086847373,High Stability
"Korea, Dem. People's Rep.",PRK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.537623465061188,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,High Stability
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.566254734992981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.752754047671926,High Stability
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.02873054293953603,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.465508143815654,Low Stability
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.62064391374588,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0972971788343997,High Stability
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.990260481834412,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.46786640053175,Low Stability
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.176476791501045,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.66062749777557,Low Stability
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.561930537223816,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.22286409647284,High Stability
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-2.11909532546997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,13.5978268963012,Low Stability
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-0.391314208507538,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.49541724323026,Low Stability
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,-1.24483954906464,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.58759370688019,Low Stability
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.747057616710663,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.89224565927254,High Stability
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.34201574325562,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,728.865659684804,High Stability
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.817851543426514,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.54805565260343,High Stability
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.48371803760529,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-57.5323140834096,High Stability
"Macao SAR, China",MAC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.456923127174377,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,28.8206055046707,High Stability
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0896256566047668,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.26011530963958,High Stability
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0823792815208435,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.92814440747221,High Stability
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.193307161331177,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.68684578287436,High Stability
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.0831864848732948,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.08805679103643,High Stability
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,0.230479195713997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.00536918222996,High Stability
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2007,1.26963186264038,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,450.045795914124,High Stability
